"day_pos","date_time","date_time_exp","sent_num","text"
4,"2016-06-16 09:58:38","2016-06-16 09:45:00",1,"I am going to meeting about logs transfer from one platform to another. I am curious what would be the additional requirements #p #xfb"
5,"2016-06-16 10:59:09","2016-06-16 10:30:00",1,"It was really good meeting with pleasant technic guy who has been surprised how much we have and how much access he should get #p #xfb"
6,"2016-06-16 11:54:52","2016-06-16 11:15:00",1,"Went to lunch to have at least one bright point in day. No, I am joking. Today is really good day so far. #p #xfb"
7,"2016-06-16 12:46:44","2016-06-16 12:45:00",-1,"I am back to my place and I can work. Toda is lot of excitement with guys who have ridiculous requirements about irrelevant things #n #xfb"
8,"2016-06-16 14:15:54","2016-06-16 14:15:00",-1,"Returned from meeting and have full list of tasks which I need to help other team. I need to write it down quickly to satisfy them #n #xfb"
9,"2016-06-16 15:12:17","2016-06-16 15:00:00",-1,"Consulting many many things around in the same time so I don't have time to do my own work. I need to take a break #n #xfb"
10,"2016-06-16 16:03:12","2016-06-16 15:45:00",1,"I got positive feedback from Tuesday interview so I am really impressed because it was almost one and half hour monolog from my side #p #xfb"
11,"2016-06-16 17:30:10","2016-06-16 17:15:00",-1,"I am finally handling everything and can return to my own work. But I will not leave work before six thirty or seven #n #xfb"
12,"2016-06-16 18:02:33","2016-06-16 18:00:00",-1,"Yesterday's analysis enhanced about all missing data and get such impressive overview that my team leader is afraid to present it #n #xfb"
13,"2016-06-16 18:47:07","2016-06-16 18:45:00",1,"I am interested about detail data which I got by current analysis enhancement about how much time we spent and how much we delivered #p #xfb"
14,"2016-06-16 19:44:02","2016-06-16 19:30:00",-1,"I am back at home. It's not nice welcome, because flat is empty, dark and cold. Outside is cloudy and raining. I miss the family. #n #xfb"
15,"2016-06-16 20:27:55","2016-06-16 20:15:00",1,"Cooking lamb steak for dinner with fresh bread and olives. My mood is better since I got invitation from friends for tomorrow visit #p #xfb"
16,"2016-06-16 21:05:34","2016-06-16 21:00:00",1,"Dinner was excellent and I can relax with some TV shows. Based on the photos have kids magnificent vacation with grandparents #p #xfb"
17,"2016-06-16 21:47:53","2016-06-16 21:45:00",1,"I am watching third episode of Top Gear and enjoying it together with relax in the bed. While the rain drumming on the window ledge #p #xfb"
18,"2016-06-16 22:34:13","2016-06-16 22:30:00",1,"Got the email from @edXOnline about introduction to Apache Spark and I have sign up. So, let's take look what's this about #p #xfb"
19,"2016-06-16 23:17:23","2016-06-16 23:15:00",1,"I haven't been in @edXOnline long time so I am little bit confused about two layers with lecture and lab, but I got used to it #p #xfb"
20,"2016-06-17 00:53:01","2016-06-16 23:59:59",1,"I had wonderful @Skype call with sister which I haven't seen long time and I have also ordered magnificent gin which she bring to me #p #xfb"
1,"2016-06-17 07:43:34","2016-06-17 07:30:00",1,"I don't want to go out from bed. I want to sleep little bit longer. I am glad it's Friday I am going to visit friends afternoon #p #xfb"
2,"2016-06-17 08:37:38","2016-06-17 08:15:00",1,"Sharing gossips about my family with my wife which I got from yesterday Skype with sister. It's funny how connected we are with her #p #xfb"
3,"2016-06-17 09:36:48","2016-06-17 09:00:00",1,"Finally I had breakfast and I can go finish all the tasks related to this sprint and go home enjoy the weekend. #p #xfb"
4,"2016-06-17 10:21:21","2016-06-17 09:45:00",1,"Urgent solutions needs special treatments so I got one and I performed one. Little stress in the Friday morning is not bad #p #xfb"
5,"2016-06-17 11:12:46","2016-06-17 10:30:00",-1,"Shity things return like boomerang. Problem is mostly I need to clean up some else's shit and that's I hate a lot #n #xfb"
6,"2016-06-17 13:31:21","2016-06-17 13:30:00",1,"I am such involved into analysis of data that I forgot to tweet. Anyway analysis looks good and I think we can present it! #p #xfb"
7,"2016-06-17 14:56:32","2016-06-17 14:15:00",1,"Analysis was accepted with high appreciation and I need to improve graphics of visualizations and add some more statistics #p #xfb"
8,"2016-06-17 15:28:18","2016-06-17 15:00:00",1,"Analysis almost finished for publication and I can return to my original work. Just for the shirts time because it's Friday #p #xfb"
9,"2016-06-17 16:19:07","2016-06-17 15:45:00",1,"Trying to figure out dynamic stored procedure and run the house keeping process inside. Just Friday afternoon fun nothing else #p #xfb"
10,"2016-06-17 16:50:35","2016-06-17 16:30:00",-1,"Struggling with stored procedure and cursor and fetch data dynamically. I need to ask college if he can help me #n #xfb"
11,"2016-06-17 17:36:47","2016-06-17 17:15:00",-1,"I somehow managed stored procedures with colleagues help and I need to ask about rights to run it. That's terrible part. #n #xfb"
12,"2016-06-17 18:01:17","2016-06-17 18:00:00",1,"I have arrived home. I will change and slowly go to the friends for visit. I am curious what they prepare for dinner #p #xfb"
13,"2016-06-17 18:46:41","2016-06-17 18:45:00",1,"I am on my way to the friends. If it goes like last time it would be long night with many super topics and great experience #p #xfb"
14,"2016-06-17 20:14:01","2016-06-17 19:30:00",1,"I had wonderful dinner by friends. And currently have really good talk about everything what is going around us. #p #xfb"
15,"2016-06-17 21:17:47","2016-06-17 21:00:00",1,"I borrowed drill for drilling holes in the wall to be able to hang out several photos before the family return to be surprised #p #xfb"
16,"2016-06-17 22:00:02","2016-06-17 21:45:00",1,"We are discussing ski, shoes and other equipment, different brands and accessories and it's a lot of knowledge and experience #p #xfb"
17,"2016-06-17 22:49:59","2016-06-17 22:30:00",1,"Topic are moving to the delicious themes as we are enjoying moment and we have more alcohol in out veins. That's a big #p #xfb"
18,"2016-06-17 23:29:54","2016-06-17 23:15:00",-1,"Discussing school system in Switzerland and it's really interesting and sometimes illogical, but every country has differences #n #xfb"
19,"2016-06-18 00:47:54","2016-06-17 23:59:59",1,"We have nice discussion about politics. Little bit politically incorrect, but funny. Lot of incredible opinions #p #xfb"
1,"2016-06-18 12:16:09","2016-06-18 12:00:00",1,"Have a party till five in the morning isn't such good idea as it was fifteen years ago. But, it was fun in Friday #p #xfb"
2,"2016-06-18 13:04:44","2016-06-18 12:45:00",1,"I need to sleep little bit longer. So one more hour and then will do something reasonable. Maybe drilling the holes for pictures #p #xfb"
3,"2016-06-18 13:45:00","2016-06-18 13:30:00",1,"I am woke up and planning what to eat for lunch and what trip we do today. I am going to order pizza and then little bit clean up #p #xfb"
4,"2016-06-18 14:53:06","2016-06-18 14:15:00",-1,"I have been running to catch the train in the train station. Uff, ugly. I feel like my heart goes out and say hello to me outside #n #xfb"
5,"2016-06-18 15:03:04","2016-06-18 15:00:00",-1,"I caught train and going to transfer station to tram. It starts raining like hell I hope it's just local and haven't last long #n #xfb"
6,"2016-06-18 16:03:18","2016-06-18 15:45:00",-1,"We are on the trip up hill to Uetliberg. It's not such heavy as the last week so practically ok. Just a rain is annoying #n #xfb"
7,"2016-06-18 16:36:29","2016-06-18 16:30:00",1,"We are almost on the top. It was some effort, but pleasant to get up to here. I have really good FL feeling from it today #p #xfb"
8,"2016-06-18 17:23:16","2016-06-18 17:15:00",1,"Since it's raining a lot we reach the top and we are going back to the city. It would be the opportunity to go shop some groceries #p #xfb"
9,"2016-06-18 18:01:45","2016-06-18 18:00:00",1,"I am back at main station on the way home already. The sun is shining here downtown. I am going to catch the train #p #xfb"
10,"2016-06-18 19:01:30","2016-06-18 18:45:00",1,"I finally have dinner and sitting. What a great feeling. I will rest a bit and then I will maybe go shopping for next week #p #xfb"
11,"2016-06-18 19:41:19","2016-06-18 19:30:00",-1,"I am relaxing with watching TV shows on @streamCZ. And then I will go shopping. I don't want to go, but it's necessary #n #xfb"
12,"2016-06-18 20:32:25","2016-06-18 20:15:00",1,"I am watching movie from 2009 The Boat That Rocked which is kind of nostalgia. It remained me yesterday my friends #p #xfb"
13,"2016-06-18 21:02:52","2016-06-18 21:00:00",-1,"Talking to my wife over hangouts and miss her and our two little ones. They probably forget on us, vacation is definitely perfect #n #xfb"
14,"2016-06-18 23:14:32","2016-06-18 22:30:00",-1,"It starts to be really annoying to follow up some schedule with tweeting every forty-five minutes I am completely forgetting do that #n #xfb"
15,"2016-06-18 23:24:46","2016-06-18 23:15:00",1,"Movie is over and it's time to do some work. And then go sleep. But question is what time which I don't know, will see. #p #xfb"
16,"2016-06-19 00:15:30","2016-06-18 23:59:59",-1,"Trying to understand Brill Tagger and it would not be easy to make it functional. But I need to because it's a part of assignment #n #xfb"
1,"2016-06-19 09:17:16","2016-06-19 09:00:00",-1,"I forgot to charge Fitbit so I need to do that during day which is unpleasant, because I will loose some data #n #xfb"
2,"2016-06-19 10:26:17","2016-06-19 09:45:00",1,"I love Sundays when I can sleep longer and then is still enough time have fun whole day. Even if it is raining I have planty ideas #p #xfb"
3,"2016-06-19 11:06:05","2016-06-19 10:30:00",1,"I finally woke up and had breakfast and I want something sweet and tasty Then I will measure spots where to drill holes for pictures #p #xfb"
4,"2016-06-19 11:45:51","2016-06-19 11:15:00",1,"I am still in bed and playing very nice game. Had a quick chat with my wife to say her good morning and looking forward for see her #p #xfb"
5,"2016-06-19 12:32:25","2016-06-19 12:00:00",1,"I just realized that split file to three parts by all the possible ways is permutation, so split limits remains the same. Awsome #p #xfb"
6,"2016-06-19 13:08:32","2016-06-19 12:45:00",-1,"I am lazy today. I need to start do something. At least drilling and then clean up apartment and shopping. But do nothing is sweet #n #xfb"
7,"2016-06-19 14:01:31","2016-06-19 13:30:00",1,"Let's get out of the bed and measure the spots for pictures. I hope family will be nicely surprised when they return #p #xfb"
8,"2016-06-19 14:22:27","2016-06-19 14:15:00",1,"Wau, this drill is astonishing how such small tool can have such power. I am amazed it's like a beast. It will be easy work  #p #xfb"
9,"2016-06-19 15:13:12","2016-06-19 15:00:00",1,"Six from nine holes drilled down. It looks good and so far nobody from neighborhood complain yet and it's Sunday interesting #p #xfb"
10,"2016-06-19 16:14:53","2016-06-19 15:45:00",1,"Drilling finished. All nine holes is done and all nine pictures is on the wall. I am going to take a shower and then to downtown #p #xfb"
11,"2016-06-19 16:49:43","2016-06-19 16:30:00",1,"I am almost ready go out. So, just pack several things and I can go to catch train and little bit walk around river #p #xfb"
12,"2016-06-19 17:48:11","2016-06-19 17:15:00",1,"After I did shopping in the overcrowded grocery store I am on the way around the river to my friends office circa three kilometers #p #xfb"
13,"2016-06-19 18:01:17","2016-06-19 18:00:00",1,"It's like de ja vu go around the river where we have been one year ago. And weather is not bad, even the rain shower stopped #p #xfb"
14,"2016-06-19 19:06:02","2016-06-19 18:45:00",1,"Having tour through friends work place and currently going around the river to walk several kilometers more. #p #xfb"
15,"2016-06-19 19:34:30","2016-06-19 19:30:00",1,"Walking around river and discussing lot of technical topics with friend and enjoying Sunday afternoon in nature #p #xfb"
16,"2016-06-19 20:24:25","2016-06-19 20:15:00",-1,"I am in the bus exchanged for the tram confused what is happening, because tram should took me downtown. Right now correctly #n #xfb"
17,"2016-06-19 21:20:55","2016-06-19 21:00:00",-1,"I am almost home. I have nearly twenty thousand steps and my leg hurts under the knee. I have enough of movement today #n #xfb"
18,"2016-06-19 21:50:51","2016-06-19 21:45:00",1,"I am preparing lamb steak for dinner with fresh bread and olives. And I will look for some movie wich I can relax with #p #xfb"
19,"2016-06-19 23:18:58","2016-06-19 23:15:00",1,"Watching Sicario movie and relaxing in the bed. I am going to take a water melone and then I need to collect garbage #p #xfb"
20,"2016-06-20 01:02:10","2016-06-19 23:59:59",1,"The movie is really good. It's showing the things how they are naked and raw. I even don't noticed how late already is #p #xfb"
1,"2016-06-20 07:37:06","2016-06-20 07:30:00",1,"And when you woke up after two rainy days into sunny morning it's most likely Monday. Satisfaction is I won weekly step challenge #p #xfb"
2,"2016-06-20 08:26:40","2016-06-20 08:15:00",1,"I am in the later train today. I hope status isn't because it's Sprint review day and usually it's most lazy day in Sprint #p #xfb"
3,"2016-06-20 09:14:44","2016-06-20 09:00:00",1,"As I wished daily status is not today. So, I can continue with work without stress and wait till our team presentation #p #xfb"
4,"2016-06-20 10:05:53","2016-06-20 09:45:00",-1,"I am doing the data load analysis on pre-production which is tricky without access over the shoulder some else #n #xfb"
5,"2016-06-20 10:41:19","2016-06-20 10:30:00",1,"Sitting on the Sprint review meeting and it's one presentation before our team presentation. It's interesting what our colleges did #p #xfb"
6,"2016-06-20 11:27:30","2016-06-20 11:15:00",1,"Meeting is over so it's time to go to have lunch finally. After really poor snickers for breakfast it's good idea I am really hungry #p #xfb"
7,"2016-06-20 12:21:08","2016-06-20 12:00:00",1,"I am back from lunch and enjoying sun and blueberry muffin at terrace. I am following with ongoing problems #p #xfb"
8,"2016-06-20 13:03:41","2016-06-20 12:45:00",-1,"Investigating of missing data which are in the source, but not in target. It's unusual because it's not about records but attributes #n #xfb"
9,"2016-06-20 14:51:13","2016-06-20 14:15:00",-1,"Solving many things in parallel like usual and forgetting tweeting and thinking how to debug stored procedures that it starts work #n #xfb"
10,"2016-06-20 15:18:42","2016-06-20 15:00:00",1,"I got good idea to move in ODI procedures which is much convenient for me and I like the idea, because it's much smooth #p #xfb"
11,"2016-06-20 15:48:03","2016-06-20 15:45:00",1,"It's implemented, just rights are missing. What have took one full day and it wasn't fully finished it took cca twenty minutes now #p #xfb"
12,"2016-06-20 16:10:49","2016-06-20 15:45:00",1,"Organizing meeting with collegue about his bachelor thesis topic for tomorrow and focusing on some other task because I am blocked #p #xfb"
13,"2016-06-20 16:32:12","2016-06-20 16:30:00",1,"It's approaching time to go home, but I have still planty to do. I think I will leave to go inline skating which love #p #xfb"
14,"2016-06-20 17:37:58","2016-06-20 17:15:00",1,"Package given to post and shopping is done I have water melone and steak for dinner so I can take bus and finally go home #p #xfb"
15,"2016-06-20 18:35:48","2016-06-20 18:00:00",1,"I am at home. I changed cloth and hurry to go inline skating. I am looking forward for it. Just planning meet up with friend #p #xfb"
16,"2016-06-20 19:14:12","2016-06-20 18:45:00",1,"I have arrived to parking place near lake and going to take inline skates and enjoy it. Just waiting for friend when he arrives #p #xfb"
17,"2016-06-20 20:27:44","2016-06-20 20:15:00",1,"I am in the middle of inline skating and it's difficult first time after more than year, but I like it a lot and enjoying it #p #xfb"
18,"2016-06-20 21:17:56","2016-06-20 21:00:00",1,"Inline skating is over It was long and difficult but I feel good, really good. Let's go  home to have dinner with watching some show #p #xfb"
19,"2016-06-20 21:48:56","2016-06-20 21:45:00",1,"I am back from inline skating and I am going to return drill to friends who lant it to me. It's just there and back #p #xfb"
20,"2016-06-20 22:42:44","2016-06-20 22:30:00",1,"When I returned drill I got invitation to have good conversation with friend and he prepared for me tonic with gin #p #xfb"
21,"2016-06-20 23:17:00","2016-06-20 23:15:00",-1,"Many topics are discussed with friend over gin tonic and I am little bit drunk. I need to go home to have dinner #n #xfb"
1,"2016-06-21 02:26:22","2016-06-20 23:59:59",1,"I am almost going to sleep just finish watching last episode Game of Thrones which is expected Battle of the Bastards #p #xfb"
2,"2016-06-21 07:40:32","2016-06-21 07:30:00",-1,"After yesterday late night gin with tonics I feel even more tired not because of alcohol, but because late go to bed time #n #xfb"
3,"2016-06-21 08:26:07","2016-06-21 08:15:00",1,"Cougth second train in little bit hurry. And I am still tired so I need to find out some good breakfast today to get ready #p #xfb"
4,"2016-06-21 09:11:00","2016-06-21 09:00:00",1,"I have arrived to work late because replacement for tram doesn't exist and I didn't know which bus to choose But it wasn't such late #p #xfb"
5,"2016-06-21 09:57:31","2016-06-21 09:45:00",1,"Trying to help college with little bit complex solution and figuring out how I have done it almost year ago #p #xfb"
6,"2016-06-21 11:08:10","2016-06-21 10:30:00",1,"After many discussions I am back at my table to be able to process all their outputs from those discussions and write it down #p #xfb"
7,"2016-06-21 11:20:22","2016-06-21 11:15:00",-1,"Did the test on one correction in source system and found out there is no correction at all. What surprise actually not at all #n #xfb"
8,"2016-06-21 12:25:23","2016-06-21 12:00:00",1,"I have returned back from lunch with delicious risotto and strawberries with cream and then pleasant conversation with colleagues #p #xfb"
9,"2016-06-21 13:32:12","2016-06-21 13:30:00",1,"Sitting with colleague and discussing ideas about one design topic which I have investigated and currently we proofing it works #p #xfb"
10,"2016-06-21 14:20:54","2016-06-21 14:15:00",1,"Back to my work and finally have solution for this design question so I can write it down into document and give it to developer #p #xfb"
11,"2016-06-21 15:30:15","2016-06-21 15:00:00",-1,"Kicking through the solution for college and finding out that I am missing rights so I need to go to admin which is always painful #n #xfb"
12,"2016-06-21 16:19:49","2016-06-21 15:45:00",-1,"Running around and consulting lot of stuff in parallel and don't have time for my own work which is exhausting. #n #xfb"
13,"2016-06-21 17:44:47","2016-06-21 17:15:00",1,"I nailed it down and finished external stored procedure and run it. Because my role had needed rights already. Feel good #p #xfb"
14,"2016-06-21 18:17:07","2016-06-21 18:00:00",-1,"Debugging the procedure and cannot find error. This is really good evening in work and I need to go shopping #n #xfb"
15,"2016-06-21 19:02:22","2016-06-21 18:45:00",-1,"Leaved work with not working code. The morning is always better for solving such issues with fresh mind. And I need to rest a bit. #n #xfb"
16,"2016-06-21 19:46:22","2016-06-21 19:30:00",1,"I need to take a car and go to shipping mall to buy some groceries because family is return back tomorrow #p #xfb"
17,"2016-06-21 20:16:50","2016-06-21 20:15:00",-1,"I am in the shopping center which I don't like alone, but family will be tired when they arrive tomorrow so I need to do it today #n #xfb"
18,"2016-06-21 21:37:56","2016-06-21 21:00:00",1,"I am back at home from shopping. Fridge and wardrobe are full of groceries and I am finished with dinner. I can relax a bit #p #xfb"
19,"2016-06-21 22:32:36","2016-06-21 22:30:00",1,"Had discussion with colleague student from University about his bachelor thesis and returning back to rest a bit with water melone #p #xfb"
20,"2016-06-21 23:19:40","2016-06-21 23:15:00",1,"I am in the middle of cleaning up the flat. I don't like the clean up but it has to be done because family is coming back tomorrow #p #xfb"
21,"2016-06-22 01:33:45","2016-06-21 23:59:59",1,"Everything is cleaned up and organized back where it was and I am ready to go sleep and look forward to pickup kids and wife #p #xfb"
1,"2016-06-22 07:42:16","2016-06-22 07:30:00",-1,"It's better morning than yesterday, but I still want to sleep more And it's stressful day because need to do work and pick up family #n #xfb"
2,"2016-06-22 08:19:36","2016-06-22 08:15:00",1,"After little morning hurry I took the direct train to work so everything is perfect. I can withdraw money, buy breakfast and go work #p #xfb"
3,"2016-06-22 09:17:31","2016-06-22 09:00:00",1,"Going to close several tasks to release bit my queue and I also delegated few of them to colleges so good approach to nail it down #p #xfb"
4,"2016-06-22 10:06:47","2016-06-22 09:45:00",1,"Going to order pizza for lunch. Let's see if it is still possible or it's too late to do that. And it's possible that's great #p #xfb"
5,"2016-06-22 10:38:02","2016-06-22 10:30:00",1,"Finally setup the additional components to JIRA and helped the colleague to fix his problem and I can do my work #p #xfb"
6,"2016-06-22 12:13:11","2016-06-22 12:00:00",1,"It's time for lunch. Let's go to have pizza and strawberries with cream to enjoy the summer outside in patio. Today it's really warm #p #xfb"
7,"2016-06-22 13:25:18","2016-06-22 12:45:00",1,"I have enjoyed pizza downstairs and strawberries with cream on the terrace with coworker and friend and it was good time #p #xfb"
8,"2016-06-22 13:47:03","2016-06-22 13:30:00",1,"Fixing one task by another. It's starts to be really hot today. I need to buy some beverages for family when before I pick them up #p #xfb"
9,"2016-06-22 14:19:59","2016-06-22 14:15:00",-1,"Having big arguing about Windows configuration and trying to figure out solution which would be acceptable by all parts #n #xfb"
10,"2016-06-22 15:25:59","2016-06-22 15:00:00",1,"I had finished what I can and right now going home to take the car and go to Basel airport pick up the family. It will be lot of fun #p #xfb"
11,"2016-06-22 15:47:28","2016-06-22 15:45:00",1,"I needed to change because I have been totally swet and right now I am slowly going drive to Basel it's still two hours in advance #p #xfb"
12,"2016-06-22 17:51:25","2016-06-22 17:15:00",1,"I have arrived to the airport on time. The airplane should arrive any minute it's perfect. I am looking forward to see them already #p #xfb"
13,"2016-06-22 18:14:32","2016-06-22 18:00:00",1,"I have picked up family and kids are sharing all the memories and experiences and we need to go back home #p #xfb"
14,"2016-06-22 19:55:06","2016-06-22 19:30:00",1,"We are back at home. Three hours in the car was enough for long time. Maybe tomorrow when we will go for grocery shopping #p #xfb"
15,"2016-06-22 20:37:56","2016-06-22 20:15:00",1,"Taking a shower was brilliant idea especially after three hours in car. Kids also took shower and currently watching story #p #xfb"
16,"2016-06-22 21:15:45","2016-06-22 21:00:00",1,"Eating second pizza today and watching again eight episode Game of Thrones finally together with my wife. What a pleasant moment #p #xfb"
17,"2016-06-22 21:56:37","2016-06-22 21:45:00",1,"Watching Game of Thrones when Filip started to crying that he misses his car models and he wants them back He can buy something else #p #xfb"
18,"2016-06-22 23:08:37","2016-06-22 22:30:00",1,"Watching again the last broadcasted episode of Game of Thrones and battle is epic. We are looking forward for next episodes. #p #xfb"
19,"2016-06-23 00:01:38","2016-06-22 23:59:59",1,"Working on the tasks which I haven't finished during afternoon when I left office early And I am almost finished so I can sleep soon #p #xfb"
1,"2016-06-23 07:34:35","2016-06-23 07:30:00",1,"Nice morning with family around again. So, it's nice double. And was good sleeping so it's even better. Maybe I get porridge to work #p #xfb"
2,"2016-06-23 08:18:50","2016-06-23 08:15:00",1,"Every morning on the way to train station I meet unknown guy Since we met every morning we started to say good morning to each other #p #xfb"
3,"2016-06-23 09:08:41","2016-06-23 09:00:00",1,"After status I had breakfast and currently going to support new part of our team with framework from us. I hope it goes smoothly #p #xfb"
4,"2016-06-23 10:01:54","2016-06-23 09:45:00",1,"We just had very productive dialog with colleague about issues with delivered components needed for their work which we identified #p #xfb"
5,"2016-06-23 11:13:17","2016-06-23 10:30:00",-1,"Trying to investigate and describe the issue for college who will trying to test it and fix it that we are able to provide solution #n #xfb"
6,"2016-06-23 11:44:13","2016-06-23 11:15:00",1,"Had a great lunch and currently going to enjoy strawberries with cream which is reality delicious desert to terrace with colleague #p #xfb"
7,"2016-06-23 12:11:42","2016-06-23 12:00:00",1,"Back at office with feeling that we are heading somewhere since we have production line with college I am designing he is developing #p #xfb"
8,"2016-06-23 13:05:07","2016-06-23 12:45:00",1,"Trying to finish one by one unfinished task in the queue based on how close are to be finished Then I need to work base on priority #p #xfb"
9,"2016-06-23 13:53:04","2016-06-23 13:30:00",1,"Help college to establish java environment and implement java class which is then used inside database. It's thrilling experience #p #xfb"
10,"2016-06-23 14:23:28","2016-06-23 14:15:00",-1,"College doesn't belive java class functionality which is kind of annoying, but he somehow find that is what he needs #n #xfb"
11,"2016-06-23 15:05:33","2016-06-23 15:00:00",1,"We had a break where college invited me for ice cream because I helped him to solve his issue. So I am glad about such appreciation #p #xfb"
12,"2016-06-23 16:19:27","2016-06-23 15:45:00",-1,"Supporting college from different team about our framework which we are trying to adapt on their solutions. It's difficult #n #xfb"
13,"2016-06-23 16:34:02","2016-06-23 16:30:00",1,"I got unexpected call from headhunter that I am going to second round to this data science position. With interview next week #p #xfb"
14,"2016-06-23 17:22:37","2016-06-23 17:15:00",-1,"Going from train station and it's such hot that it's possible to see how the things are melting down including my shoes on asphalt #n #xfb"
15,"2016-06-23 18:16:34","2016-06-23 18:00:00",1,"We are shopping necessary grocery with kids and expecting to do big shopping in four stores to have full fridge #p #xfb"
16,"2016-06-23 18:48:57","2016-06-23 18:45:00",1,"On the track through stores. We need some water melones, strawberries for making out our own first homemade ice cream and that's it #p #xfb"
17,"2016-06-23 19:36:49","2016-06-23 19:30:00",1,"We are in the last toy store. Kids want to spend money which they got from grandparents to birthday and nameday #p #xfb"
18,"2016-06-23 20:50:16","2016-06-23 20:15:00",1,"We are back at home. We need to order grocery into fridge and wardrobe and kids meanwhile eating baguette wit Nutella and Ovomaltine #p #xfb"
19,"2016-06-23 21:03:27","2016-06-23 21:00:00",-1,"Me and daughter are quite disappointed because ice cream maker is necessary to put into refrigerator to work properly #n #xfb"
20,"2016-06-23 22:13:53","2016-06-23 21:45:00",1,"Watching #Kazma on @streamCZ and then the new season of Orange is the New Black and relaxing in the bed with my wife #p #xfb"
21,"2016-06-23 22:32:37","2016-06-23 22:30:00",1,"I had delicious local cheese Tete de Moine which is sold in rossete with French baguette and continue watching episode nice relax #p #xfb"
22,"2016-06-23 23:32:18","2016-06-23 23:15:00",1,"Laying in the bed and doing almost nothing is still to hot to go sleep so I am watching some TV shows on @streamCZ #p #xfb"
23,"2016-06-24 00:42:56","2016-06-23 23:59:59",1,"And with this last tweet for today I am going to sleep. Tomorrow is finally Friday so I will rest over the weekend a bit #p #xfb"
1,"2016-06-24 07:51:36","2016-06-24 07:30:00",-1,"I cannot wake up. Even the shower doesn't help as usual so today will be terrible and tired day. I hope it will be short #n #xfb"
2,"2016-06-24 09:32:09","2016-06-24 09:00:00",1,"Sitting on the terrace with colleague and having second breakfast and thinking about reply to phone interview next week #p #xfb"
3,"2016-06-24 09:50:48","2016-06-24 09:45:00",1,"Back at my place I am going to describe some more improvements into design document and delegate them to developer to finish it #p #xfb"
4,"2016-06-24 11:11:21","2016-06-24 10:30:00",-1,"Reading the messages about #Brexit and trying to urgently design two related tasks for college, but other group does the DB reload #n #xfb"
5,"2016-06-24 11:35:45","2016-06-24 11:15:00",1,"Went to the lunch and have interesting discussion especially about #Brexit and trying to enjoy the day because it's finally Friday #p #xfb"
6,"2016-06-24 12:42:00","2016-06-24 12:00:00",-1,"I am little bit behind the schedule with tweeting since today is such lazy day and I am always waiting for some input from others #n #xfb"
7,"2016-06-24 13:16:11","2016-06-24 12:45:00",-1,"Solving the design tasks and struggling with it's not easy. Many complex options are coming into game and I am under pressure #n #xfb"
8,"2016-06-24 13:47:15","2016-06-24 13:30:00",1,"I think I have solution first of design problems, but it's not optimal and it will increase transformation duration #p #xfb"
9,"2016-06-24 15:09:00","2016-06-24 15:00:00",1,"Solution described, currently I am solving simplification and that would be nut cracker, but I think I keep it for next week #p #xfb"
10,"2016-06-24 16:00:07","2016-06-24 15:45:00",1,"Finished with work for this week and going to find family to the swimming place to have lot of fun, sun, relax and time with family #p #xfb"
11,"2016-06-24 19:49:49","2016-06-24 19:30:00",1,"We have spent whole afternoon on the toboggan and in the swimming pool. Kids love it and we love when kids are happy #p #xfb"
12,"2016-06-24 20:48:41","2016-06-24 20:15:00",1,"After shower we are sitting in the balcony and eating water melone for dinner and wait for approaching storm not far away from us #p #xfb"
13,"2016-06-24 21:18:50","2016-06-24 21:00:00",1,"Observe the incoming storm from balcony. Everywhere is dark, storms and lightings are crossing the sky. And it starts raining #p #xfb"
14,"2016-06-24 22:23:29","2016-06-24 21:45:00",1,"Watching fourth episode of Top Gear and enjoying relax in the bed with my wife. I am really glad that is Friday and relax #p #xfb"
15,"2016-06-24 22:33:50","2016-06-24 22:30:00",1,"Mat LeBlanc had really good joke about #Brexit and Stig in latest episode of @TopGear and it's even more funny when vote is over. #p #xfb"
16,"2016-06-24 23:19:28","2016-06-24 23:15:00",1,"I would never expect #TeslaX in @BBC_TopGear and it was well presented which is magnificent and I love model X #p #xfb"
17,"2016-06-25 00:34:44","2016-06-24 23:59:59",-1,"Daughter has problem with ear she feels pain but we don't know where After phone consult with emergency we gave her kids pain killer #n #xfb"
1,"2016-06-25 09:37:12","2016-06-25 09:00:00",-1,"We woke up and Maya still complain about pain in the ear. So, we need to go to children hospital to visit emergency. #n #xfb"
2,"2016-06-25 10:04:03","2016-06-25 09:45:00",-1,"Maya is sleeping meanwhile we have quick breakfast and dressing up to be prepared for visit emergency room #n #xfb"
3,"2016-06-25 10:46:13","2016-06-25 10:30:00",1,"My wife prepared strawberry milk base for ice cream and we put it to the machine and will see if it will be ice cream or milk shake #p #xfb"
4,"2016-06-25 11:26:47","2016-06-25 11:15:00",-1,"We are sitting in the car and trying to solve the situation if we go to children hospital emergency or solve it with local doctor #n #xfb"
5,"2016-06-25 12:16:17","2016-06-25 12:00:00",1,"We are visiting the friends because they are helping us with emergency and visit of the doctor to solve daughter's problem with ear #p #xfb"
6,"2016-06-25 12:53:32","2016-06-25 12:45:00",1,"Sharing gossips about our neighbors and friends and the problem with them It's lot of fun with them since different nations #p #xfb"
7,"2016-06-25 14:45:01","2016-06-25 14:15:00",1,"We are back from doctor. He was nice and really helpful. We got receipt for drops. And currently Maya is sleeping and we order pizza #p #xfb"
